FLAME DETECTED,HUMIDITY,TEMPERATURE (Centigrade),GAS LEVEL (PPM),SAFETY CONDITION
0,67.6,31.9,602,1
0,67.6,31.7,673,0
0,64.6,31.3,888,0
0,54.7,32.2,627,1
0,75,30.9,591,1
0,67.6,31.7,673,0
1,52.9,31.3,593,0
1,52.9,31.3,593,0
0,56,30.4,526,1
0,65.5,30.9,704,0
0,69.6,31.7,650,1
0,70.9,31.4,714,0
0,77.7,28.3,774,0
0,75.8,31.3,748,0
0,75,30.9,591,1
0,62,32.3,621,1
0,77.4,30.7,760,0
0,45.8,31.8,874,0
0,73.6,31.1,593,1
0,55.4,32.2,577,1
0,70.2,32,681,0
0,52.5,31.3,521,1
0,51,31.2,538,1
0,77.8,30.3,768,0
0,53.8,32,578,1
0,61.8,32.5,622,1
1,65.6,33.4,660,0
0,36.6,36.8,586,1
0,55,31.6,584,1
0,69.2,32.2,628,1
0,52.3,30.8,538,1
0,48.3,30.7,617,1
0,78.1,29.7,804,0
1,46.7,32.3,932,0
0,61.8,32.5,622,1
0,37.1,37.8,638,1
0,71.5,30.9,732,0
1,61.8,32.8,627,0
0,37.9,37.6,749,0
0,38.2,36.4,585,1
0,70,31.3,768,0
0,52.4,31.4,685,0
0,67.5,30.5,633,1
0,54.2,31.9,576,1
0,51.8,30.5,942,0
0,73.5,31.7,974,0
1,61.9,32.7,625,0
1,47.8,30.7,593,0
0,54.2,31.9,576,1
0,63.1,31.7,821,0
0,52.3,30.8,538,1
0,61.9,32.4,621,1
0,50.2,32.3,816,0
1,52.9,31.3,593,0
0,68.4,30.6,878,0
0,51,32,554,1
0,68.3,30.5,819,0
0,57.8,31.7,601,1
0,67.9,31.2,805,0
0,65,33.1,646,1
0,75.4,31.5,770,0
0,69.9,30.9,914,0
0,69.8,32.3,705,0
0,48.2,31.7,580,1
0,52.4,31.4,784,0
0,67,30.5,648,1
1,51.5,32.3,558,0
0,51.4,31.6,546,1
0,44.1,34.7,942,0
0,62.8,31.8,961,0
0,65.9,33.4,668,0
0,55.4,32.2,577,1
0,68.6,32.6,615,1
0,36.9,37.7,622,1
0,77.8,28.6,801,0
0,58.7,30.9,617,1
0,53.2,31.2,896,0
0,51.1,31.3,542,1
0,51.1,32.2,556,1
0,75.8,31.3,748,0
0,59.5,30.3,536,1
0,51.7,31,540,1
1,53.4,32.4,567,0
0,69.6,31.7,650,1
0,45.9,32.6,795,0
0,57.8,31.7,601,1
0,56.6,31.3,628,1
0,54.3,32.5,576,1
0,51,31.2,538,1
0,52.2,32.4,561,1
0,68.9,30.8,641,1
0,50.2,32.3,690,0
0,55.8,32,658,0
0,56.6,31.3,628,1
0,67,32.6,684,0
1,70.5,31.5,801,0
0,53.6,32.5,572,1
0,43.9,35.2,934,0
0,58.5,30,596,1
0,63.1,31.7,821,0
0,68.6,32.6,615,1
0,47.9,31.2,607,1
0,51.1,31.3,542,1
1,68.9,32.9,710,0
1,42.2,35.6,957,0
0,35.2,37.1,593,1
0,58.5,31.1,645,1
0,70.6,31.7,726,0
0,57.3,31.5,665,0
0,51.4,32.2,557,1
0,37.1,37.8,638,1
0,55.5,32.2,596,1
1,65.7,30.8,676,0
0,69.4,32,641,1
0,64.4,31.3,828,0
0,77.9,30,778,0
0,58.5,31.3,615,1
0,65,33.1,646,1
0,67.2,31.7,1022,0
0,51.3,31.9,550,1
0,52.4,31.8,853,0
0,58.7,30.9,617,1
1,50.7,32.3,553,0
0,74.7,31.6,1008,0
0,72.2,31.6,950,0
0,68.6,30.5,636,1
0,51.1,31.7,843,0
0,45.7,31.8,806,0
1,77.6,28.2,797,0
1,65.6,33.4,660,0
0,57.6,30.7,585,1
0,78,28.1,847,0
1,61.2,28.9,605,0
0,70,31.3,781,0
0,64.6,31.3,888,0
0,46.7,32,926,0
1,77.5,28.2,810,0
0,63.8,31.4,1015,0
0,67.9,31.2,805,0
0,68.3,30.5,819,0
1,52.8,31.3,602,0
0,52.3,30.8,538,1
0,62.2,32,619,1
0,77.1,30.9,758,0
1,61.2,28.9,605,0
0,53.5,31.2,1020,0
0,58.1,31,609,1
0,59.5,30.3,536,1
0,51.1,31.7,550,1
1,55.6,32.3,580,0
1,50.6,32.3,550,0
0,47.8,30.7,838,0
0,68.5,30.6,978,0
1,61.9,32.6,624,0
0,54.8,31.2,714,0
0,70.9,31.7,595,1
0,67,32.6,684,0
0,39.4,36.7,667,0
0,62.5,28.8,609,1
0,46,31.9,536,1
0,67.6,30.4,634,1
0,53.5,31.2,1020,0
0,75.4,31.5,770,0
0,55,31.6,584,1
0,50.7,31.8,547,1
0,51.1,31.1,540,1
0,59.7,29.5,646,1
0,66.4,31.6,862,0
0,53.2,31.3,765,0
1,70.3,31.5,783,0
0,53.7,32.7,580,1
0,47.9,31.2,607,1
0,46.4,31.9,546,1
0,62.2,32,619,1
0,71.5,30.9,732,0
0,77.4,30.7,760,0
0,50.8,31.8,552,1
0,57.5,31.2,595,1
0,67.9,32.5,607,1
0,55.5,32.2,596,1
0,51.1,31.7,843,0
0,49.9,30.7,912,0
0,45.8,31.8,874,0
0,50.9,31.6,732,0
0,58.3,33.6,549,1
0,63.8,31.4,1015,0
0,55.7,32.2,581,1
0,70,31.3,781,0
0,63.3,28.8,622,1
1,70,31.3,807,0
0,70.7,31.3,744,0
0,57.8,31.5,690,0
0,52.1,31.7,776,0
0,49.1,30.7,893,0
0,55,31.6,584,1
1,62.6,33.3,632,0
0,52.4,34,586,1
0,68.1,31.3,878,0
0,61.6,28.8,613,1
0,50.3,32.3,864,0
0,67,32.6,684,0
0,55.1,33.3,545,1
0,48.6,31.5,596,1
0,77.8,28.1,837,0
1,47.3,31.7,999,0
0,66.5,30.6,653,0
1,47.4,31.7,993,0
0,76.5,31.1,750,0
1,52.8,31.3,595,0
1,52.7,31.3,595,0
0,77.7,28.3,774,0
0,53.7,32.7,580,1
0,51.7,32.3,560,1
0,55.5,32.2,596,1
1,46.7,32.3,932,0
0,54.4,32.8,585,1
0,52.7,30.7,535,1
0,63.2,28.8,612,1
1,65.9,32.4,675,0
0,47.8,30.7,838,0
1,52.5,31.2,510,0
0,51.4,31.6,546,1
0,77.8,28.6,801,0
0,52.1,31.7,776,0
0,48.1,30.7,843,0
0,53,31.3,520,1
0,69.3,32.9,716,0
0,68.8,32.9,663,0
0,69.6,30.9,884,0
0,47.8,30.7,927,0
0,48.1,30.7,843,0
0,53.6,32.5,572,1
0,53.6,32,601,1
1,66.1,30.7,670,0
0,66.7,33.3,653,0
0,66.9,32,675,0
0,57.8,31.5,690,0
0,64.6,33.1,654,0
0,53.7,31.9,595,1
0,58.8,29.9,605,1
0,67.6,31.7,673,0
0,69,30.8,993,0
0,51.9,30.9,540,1
1,52.8,31.2,512,0
0,71.5,30.9,732,0
0,54.5,32.2,642,1
0,53.2,31.2,896,0
0,52.7,30.7,535,1
0,69.4,32,641,1
0,53.6,31.2,857,0
0,70.1,31.5,942,0
0,51.4,31.6,546,1
0,40.3,36.5,693,0
1,66.3,30.7,655,0
0,71.2,31,718,0
0,51,31.9,548,1
0,43.6,35,795,0
0,51.1,31.7,550,1
0,77.7,28.3,774,0
0,53,31.2,516,1
0,35.2,37.3,594,1
1,42.2,35.6,957,0
1,52.8,32.4,561,0
0,56.5,33.4,546,1
0,56.3,29.7,559,1
1,61.8,32.8,627,0
0,60,33.8,549,1
0,35.3,37.4,597,1
1,52.8,31.3,602,0
0,77.5,28.2,804,0
0,55.5,31.4,632,1
0,54.2,31.2,925,0
0,70.9,31.7,595,1
0,50.8,31.8,552,1
0,56.6,31.3,628,1
0,37.8,37.1,914,0
0,54.2,34.5,567,1
0,62,32.3,621,1
0,52.2,31.2,528,1
0,52.4,31.2,816,0
0,53.2,31.3,765,0
0,67.8,32.9,692,0
0,69.9,30.9,914,0
0,60,33.8,549,1
0,67.3,32.8,687,0
0,36.6,36.7,585,1
1,65.6,33.4,660,0
0,65.3,33.2,654,0
0,68.6,32.5,627,1
1,66.1,30.7,670,0
1,52.8,31.3,602,0
0,54.8,32.1,616,1
0,35.8,37.5,605,1
0,63.4,31.6,977,0
0,60,33.8,549,1
0,77.6,28.4,796,0
0,69.9,32.8,680,0
0,70.7,30.7,745,0
0,66.5,32.2,673,0
0,70.7,31.6,710,0
0,63.3,31.7,942,0
0,67.7,32.3,607,1
0,51.4,31.7,548,1
0,70.6,31.7,726,0
0,50.9,31.5,544,1
0,51.4,32.3,558,1
0,78,28.1,847,0
0,67.7,30.4,634,1
0,55.5,32.2,596,1
0,63.4,31.6,977,0
0,54.8,31.2,714,0
0,52,30.5,886,0
1,61.8,32.8,627,0
0,51.1,32.2,556,1
0,55.5,34.8,560,1
0,52.5,31.3,521,1
0,62,32.4,624,1
0,63.5,31.5,1024,0
0,47,31.9,554,1
0,68,33,672,0
0,53.6,31.2,907,0
0,70.6,31.7,726,0
0,70.7,31.6,710,0
0,45.7,31.8,806,0
0,44.1,34.7,942,0
0,73.5,31.7,974,0
0,75.5,31,591,0
0,53.6,32.5,572,1
0,46.1,32.6,847,0
1,52.8,32.4,561,0
0,53.5,31.3,652,0
0,63.8,33.2,639,1
0,69.9,31.7,712,0
0,69.6,32.6,725,0
0,68.6,32.5,627,1
0,55,32.2,633,1
0,77.8,30.3,768,0
0,48.2,31.7,580,1
0,77.7,28.1,830,0
1,51.8,32.3,558,0
0,77.9,30,778,0
0,52.2,31.4,739,0
0,69.3,32.9,716,0
0,69.6,32.6,725,0
0,64.5,33,665,0
0,69.9,32.8,680,0
0,50,32.3,829,0
1,70.5,31.5,801,0
0,62.6,31.9,1016,0
0,54.7,29.2,576,1
0,54.5,32.2,642,1
0,54.9,32.4,582,1
0,62,28.8,641,1
0,47.6,31.8,567,1
1,52.8,31.3,595,0
1,62.4,33.2,630,0
0,77.9,28.9,852,0
0,48.8,30.7,773,0
1,70,31.3,807,0
0,70,31.3,768,0
0,51.2,31.1,538,1
0,65.3,33.2,654,0
0,65,31.2,1011,0
0,68.4,30.6,878,0
0,76.5,31.1,750,0
1,46.1,32.6,907,0
0,65.7,30.8,684,0
1,61.8,32.8,627,0
0,70.7,30.7,745,0
0,53.5,31.3,652,0
0,54.7,30.4,519,1
0,53.7,32.7,580,1
1,42.2,35.6,957,0
0,41.1,36.1,750,0
1,65.7,30.8,676,0
0,48.1,30.7,843,0
0,52.1,32.9,601,1
0,67.7,30.4,634,1
0,66.6,31.5,939,0
1,71,31.6,824,0
0,70,31.1,764,0
0,50.9,31.5,544,1
0,67.6,30.4,634,1
0,52.4,34,586,1
0,69.9,32.8,680,0
0,67.5,30.5,633,1
0,73.5,31.7,974,0
1,70.3,31.5,783,0
0,52.4,31.2,816,0
0,53,32.9,585,1
0,64.2,33.1,645,1
0,70.1,31.5,942,0
0,50.3,32.3,864,0
1,51.8,32.3,558,0
0,45.3,33.4,927,0
0,67.7,33.1,669,0
0,51.3,32,552,1
0,38.2,36.4,585,1
0,52.4,31.4,685,0
0,77.8,28.1,837,0
0,67.4,31.8,674,0
0,73.5,31.7,974,0
0,67.7,32.3,607,1
1,52.8,31.2,512,0
0,77.8,30.3,768,0
0,67.9,31.2,805,0
0,52.6,31.4,633,1
0,47.7,30.7,883,0
0,48.3,30.7,617,1
0,50.5,32.3,757,0
0,38.3,36.8,626,1
0,50.9,31.5,545,1
0,48.2,31.7,580,1
0,70.1,31.6,720,0
0,69.9,30.6,762,0
0,49.1,30.7,893,0
0,75.5,31,591,0
0,37.1,36.5,585,1
0,51.7,31,540,1
0,65,33.1,646,1
0,63.5,31.5,1024,0
0,67.7,30.4,634,1
0,77.6,28.3,781,0
0,69.1,30.5,784,0
0,53.7,32.7,580,1
0,47.9,30.7,603,1
1,77.7,28.2,822,0
0,51.5,31,540,1
0,53.2,31.3,765,0
0,69.9,30.9,914,0
0,55.5,32.2,596,1
0,46,31.9,536,1
1,61.9,32.6,624,0
0,46,32.6,795,0
0,53.6,31.2,907,0
0,68.1,31.4,931,0
0,45.3,33.4,927,0
0,67.8,32.9,692,0
0,77.8,28.6,801,0
0,75.8,31.3,748,0
0,70.5,31.4,727,0
0,71.5,30.9,732,0
0,64.6,33.1,654,0
0,77.8,28.1,837,0
0,52.5,31.3,521,1
0,57.6,30.4,531,1
1,77.6,28.2,797,0
0,53.7,31.9,595,1
0,71.2,31,718,0
0,70.9,31.7,595,1
0,69.2,32.2,628,1
0,78,28.1,847,0
0,51.4,32.3,558,1
0,68.1,31.4,931,0
0,47.9,30.7,603,1
0,53.9,32.5,569,1
0,65,33.1,646,1
1,71,31.6,824,0
1,62.4,33.2,630,0
0,54.4,32.8,585,1
0,52.4,31.8,853,0
0,57.5,31.2,595,1
0,52.6,31.4,633,1
0,58.5,31.1,645,1
0,50.9,30.6,967,0
0,48.3,30.9,626,1
0,62.6,31.9,1016,0
1,37.8,36.7,955,0
0,47.8,30.7,927,0
1,60.1,29.2,596,0
0,55,32.2,633,1
0,58.4,29.9,556,1
0,50.2,32.3,690,0
1,77.5,28.2,810,0
0,70,32.4,674,0
0,54.9,32.4,582,1
0,48.1,30.7,581,1
0,53,31.3,517,1
0,46,31.9,536,1
0,75.5,31,591,0
1,78,28.2,793,0
1,62.4,33.2,630,0
0,48.7,30.7,904,0
0,56.5,33.4,546,1
0,53.6,31.2,907,0
0,63.1,31.7,821,0
0,65,31.2,1011,0
0,53.3,31.8,585,1
1,52.8,31.2,512,0
0,67.8,32.9,692,0
0,68.9,30.8,641,1
0,54,32.5,712,0
1,53.5,31.3,604,0
1,62.4,33.2,630,0
0,53.6,32,601,1
0,58.2,31.2,680,0
0,67.9,32.5,607,1
0,51.1,31.3,542,1
0,41.1,36.1,750,0
0,70.4,32.5,681,0
0,51,32.1,555,1
0,63.3,28.8,622,1
0,51.7,32.3,560,1
0,45.9,32.9,907,0
0,52.6,31.4,633,1
0,52.2,31.4,739,0
0,51.9,30.9,540,1
1,62.1,32.9,628,0
0,52,34.8,564,1
0,77.7,28.1,830,0
1,65.4,33.2,663,0
0,75.8,31.3,748,0
0,53.7,32.7,580,1
0,46.6,31.8,897,0
0,72.9,31.7,1024,0
0,56.6,31.3,628,1
0,37.1,36.5,585,1
0,78.9,27.7,1024,0
1,50.7,32.3,553,0
1,46.2,32.5,857,0
0,59.5,30.3,536,1
0,67.4,31.8,674,0
0,67.1,30.5,643,1
1,77.5,28.2,810,0
0,55.4,32.2,577,1
0,66.9,31.6,986,0
0,65,31.1,934,0
1,66,33.4,656,0
0,63.4,31.6,977,0
0,52.4,34,586,1
1,60.1,29.2,596,0
1,37.6,36.8,867,0
0,55.5,31.4,580,1
1,68.4,32.9,701,0
0,67.6,31.7,673,0
1,46.1,32.6,907,0
0,57.5,31.7,696,0
0,64.2,33.1,645,1
0,38.3,36.8,626,1
0,68.6,32.6,615,1
0,57.1,31.3,600,1
0,55.5,31.4,580,1
1,70.3,31.5,783,0
0,41.8,35.8,880,0
0,63.2,28.8,612,1
0,50.9,31.6,732,0
0,69.4,31.4,645,1
0,63.5,28.8,616,1
0,77.7,28.1,830,0
1,37.6,36.8,867,0
0,70,31.3,781,0
1,37.6,36.8,867,0
0,55.5,34.8,560,1
0,38.6,36.9,637,1
0,43.6,35.3,944,0
0,51.3,32,552,1
0,50.2,29.1,595,1
0,65,33.1,646,1
0,52.6,30.8,536,1
0,58.1,31,609,1
0,69.8,32.3,705,0
0,69.4,30.7,916,0
0,66.6,31.5,939,0
1,52.5,31.2,510,0
0,69.4,32,641,1
0,68.6,32.6,615,1
0,52.2,30.8,540,1
0,69,30.7,1018,0
0,67.4,31.8,674,0
0,61.9,32.9,626,1
1,62.6,33.3,632,0
0,43.6,35.3,944,0
0,57.5,31.7,696,0
0,52.3,30.8,538,1
0,67.2,30.5,639,1
0,51.4,31,541,1
0,52,30.5,886,0
1,65.4,33.2,663,0
0,72.8,31.3,593,1
0,70,31.2,748,0
0,70.6,31.7,726,0
0,69.9,30.6,762,0
1,61.8,32.8,627,0
0,53.7,34.4,580,1
0,56.4,31.4,646,1
0,70,32.4,674,0
1,77.5,28.2,816,0
0,62.8,31.8,961,0
0,48.3,30.9,626,1
0,60.3,30.1,547,1
0,62.8,33.4,636,1
0,69.4,32,641,1
0,53.5,32.6,636,1
0,45.9,32.6,795,0
0,47.7,30.7,883,0
0,51.4,32.2,557,1
0,52,30.9,540,1
0,78,28.1,853,0
0,67.3,32.8,687,0
0,63.8,31.4,1015,0
0,44.1,34.7,942,0
0,59.4,29.6,616,1
0,56.1,32.2,577,1
0,77.7,28.1,830,0
0,47.9,31.2,607,1
0,69.9,30.9,914,0
0,57.7,31.2,604,1
0,71.5,30.9,732,0
0,66.5,32.2,673,0
0,67.6,31.7,673,0
0,53.3,31.8,585,1
0,69.6,30.9,884,0
0,62.6,31.9,1016,0
0,65.9,33.4,668,0
0,52.4,34,586,1
0,77.9,30,778,0
1,77.7,28.2,822,0
0,66,32.5,679,0
0,51,31.9,548,1
1,66.3,30.7,655,0
1,51.5,32.3,558,0
0,48.2,31.7,580,1
0,52.8,30.7,536,1
0,59.7,29.5,646,1
0,66.8,31.5,889,0
0,74.7,31.6,1008,0
0,68.4,30.6,878,0
0,70.4,32.5,681,0
0,51,31.2,540,1
0,66.4,31.6,862,0
0,58.4,29.9,556,1
0,56.4,31.4,646,1
0,58.3,33.6,549,1
0,57.7,31.2,604,1
0,61.9,32.4,621,1
0,65,31,830,0
0,58.5,30,596,1
0,53.3,31.8,585,1
0,77.9,30,778,0
0,48.3,30.7,617,1
0,73.6,31.1,593,1
0,78,28.1,847,0
0,55.8,32,658,0
1,62,33,628,0
1,62.1,32.9,628,0
0,54.9,32.4,582,1
0,70.5,31.4,727,0
0,65,31.1,934,0
1,70.5,31.5,801,0
0,63.8,33.2,639,1
0,46.6,31.8,897,0
0,77.8,28.6,801,0
0,68,33,672,0
0,52.2,31.4,739,0
0,67.4,31.7,776,0
0,48.3,30.7,617,1
0,54.5,32.2,642,1
0,66.6,31.5,939,0
1,60.1,29.2,596,0
0,52.5,30.8,537,1
0,53.2,31.2,896,0
0,54.2,31.2,925,0
0,61.6,28.8,613,1
0,45.3,33.4,927,0
1,42.2,35.6,957,0
0,52.2,31.2,528,1
0,50.9,31.6,732,0
0,51.4,31,541,1
0,70,32.4,674,0
1,65.7,30.8,676,0
0,68,33,672,0
0,65,31.1,934,0
0,74.7,31.6,1008,0
0,56.6,31.3,628,1
0,65.5,30.9,704,0
0,60.3,30.1,547,1
0,52.2,32.4,561,1
0,66.9,32,675,0
0,66.5,30.6,653,0
0,52.6,30.8,536,1
0,48.2,31.7,580,1
0,75,30.9,591,1
0,69.2,32.2,628,1
0,69.9,31.7,712,0
0,67,32.6,684,0
0,65,31,830,0
0,56.7,29.4,566,1
0,55,31.6,584,1
0,57.9,31.9,606,1
0,66.5,30.6,653,0
0,48,30.7,649,1
0,77.6,28.3,781,0
0,52.5,31.3,521,1
0,47.8,30.7,927,0
0,65.9,33.4,668,0
0,57.1,31.3,600,1
1,66.1,30.7,670,0
1,37.8,36.7,955,0
0,48.8,30.7,830,0
0,61.9,32.6,624,1
0,66.1,30.7,665,0
0,59.7,29.5,646,1
0,68.6,32.5,627,1
0,77.5,28.2,804,0
0,38.8,36.8,652,0
0,43.2,35.4,903,0
0,50.9,30.6,967,0
0,56.4,31.4,646,1
0,69.4,32,641,1
1,55.6,32.3,580,0
0,68.6,30.5,636,1
0,47,31.8,951,0
0,54.3,31.2,792,0
0,48.1,30.7,843,0
0,51.5,31,540,1
0,58.1,31.5,698,0
0,70.4,31.9,699,0
1,78,28.2,793,0
0,46.9,31.7,938,0
0,77.8,30.3,768,0
0,55,32.2,633,1
0,47,31.8,951,0
0,67.4,31.7,776,0
0,67.3,33.2,660,0
0,68.1,31.3,878,0
0,54.7,32.2,627,1
0,54.3,32.1,605,1
0,56.7,31.2,589,1
0,79.2,27.7,1024,0
0,36.6,36.7,585,1
0,50.6,31.8,549,1
0,37.8,37.7,684,0
0,70,31.3,768,0
0,51.6,32.9,597,1
1,65.6,33.4,660,0
1,57.1,31.3,598,0
1,37.8,36.7,955,0
0,52.2,30.8,540,1
1,37.8,36.7,955,0
0,52,30.5,886,0
1,77.9,28.3,786,0
1,67.3,31.9,674,0
0,41.1,36.1,750,0
0,59.7,29.5,646,1
1,66.3,30.6,652,0
0,56.7,31.2,589,1
0,51.1,32.2,556,1
0,67.3,30.5,637,1
0,64,31.4,858,0
0,48.8,30.7,830,0
0,51.1,31.7,843,0
0,67.7,32.3,607,1
1,78,28.2,793,0
0,53.7,30.5,747,0
1,47.3,31.7,999,0
0,51.4,32.2,557,1
0,62,32.3,621,1
0,51.4,31.6,546,1
0,50,32.3,829,0
0,53,31.2,516,1
0,62,32.4,624,1
0,75,30.9,591,1
0,51.2,31.6,545,1
1,77.6,28.2,797,0
0,50.2,29.1,595,1
0,67,32.6,684,0
0,68.9,30.8,641,1
0,52,34.8,564,1
1,70.3,31.5,783,0
0,67.4,31.7,776,0
1,53.1,31.3,597,0
1,62,33,628,0
0,53.5,31.2,1020,0
0,48.7,30.7,904,0
0,69.2,32.2,628,1
1,53.4,32.4,567,0
0,65,31.2,1011,0
0,70.4,31.9,699,0
1,61.9,32.6,624,0
0,66.6,31.5,939,0
0,63.5,31.5,1024,0
0,49.9,30.7,912,0
0,68.8,30.7,981,0
0,57.3,31.5,665,0
0,54.8,31.2,714,0
0,61.9,34.4,555,1
1,53.5,31.3,604,0
0,52.2,30.8,540,1
0,61.9,34.4,555,1
0,50.9,31.5,544,1
0,69,30.7,1018,0
0,52,34.8,564,1
0,51,32,554,1
0,49.1,30.7,893,0
0,67.7,33.1,669,0
0,51,32.1,555,1
0,50.3,32.3,864,0
0,59,29.8,609,1
0,57.2,31.7,602,1
0,52,30.5,886,0
0,66.9,32,675,0
0,44.1,34.7,942,0
0,76.5,31.1,750,0
0,53.6,32.5,572,1
1,67.3,31.9,674,0
0,55.5,31.4,580,1
0,43.9,35.2,934,0
1,47.4,31.7,993,0
1,53.4,32.4,567,0
0,55.1,33.3,545,1
0,51,31.2,538,1
0,57.7,31.2,604,1
0,57.9,31.9,606,1
0,70,31.1,764,0
0,51.2,31.6,545,1
0,55.1,33.3,545,1
0,69.3,32.8,669,0
0,77.6,28.4,796,0
0,79.2,27.7,1024,0
0,58.8,29.9,605,1
0,52.4,30.8,538,1
1,57.1,31.3,598,0
0,57.1,31.3,600,1
0,36.6,36.7,585,1
0,58.4,29.9,556,1
0,63.5,28.8,616,1
0,48.3,30.7,617,1
0,50.9,34.9,560,1
0,52.6,32.5,562,1
0,67.3,33.2,660,0
1,47.4,31.7,993,0
0,54.2,31.2,925,0
0,54.3,32.1,605,1
0,63.8,33.2,639,1
0,64,31.4,858,0
0,66.5,30.6,653,0
0,52.7,30.5,929,0
0,52.4,31.8,853,0
0,48.3,30.7,617,1
1,46.2,32.5,857,0
0,63.2,34.1,552,1
0,53.5,34.7,561,1
0,51.4,31.7,548,1
0,77.9,29.3,834,0
0,70.6,31.7,726,0
1,62.4,33.2,630,0
0,70.4,32.5,681,0
0,70.5,31.4,727,0
0,70,31.1,764,0
0,56.3,31.5,605,1
0,47.8,30.7,927,0
1,71,31.6,824,0
0,74.7,31.6,1008,0
0,53.5,32.6,636,1
0,68.7,30.6,973,0
0,51,32,554,1
1,46.1,32.6,907,0
0,58.5,30,596,1
0,77.9,30,778,0
0,46,32.6,823,0
0,63.5,31.5,1024,0
1,61.8,32.8,627,0
0,52.4,31.8,853,0
0,62,28.8,641,1
0,67.5,30.5,633,1
0,46,32.6,795,0
0,74.7,31.6,1008,0
0,67.7,30.4,631,1
0,50.9,30.6,967,0
0,68.7,30.6,973,0
0,67.3,30.5,637,1
0,51.6,31.7,843,0
1,65.6,33.4,660,0
0,52.5,31.3,521,1
0,57.6,31,633,1
0,62.2,32,619,1
0,56.7,29.4,566,1
0,53.5,31.2,1020,0
0,64.5,33,665,0
0,52.1,32.2,657,0
0,55.5,31.4,580,1
0,50.4,32.3,550,1
0,53,31.3,520,1
0,66.8,31.5,889,0
0,63.4,31.6,977,0
0,51.1,31.7,843,0
1,66,33.4,656,0
1,70,31.3,807,0
0,44.6,34,951,0
1,50.7,32.3,553,0
0,57.1,31.3,600,1
1,51.8,32.3,558,0
0,77.8,30.3,768,0
0,57.6,30.4,531,1
0,68.5,30.6,978,0
0,53.9,32.9,591,1
0,57.7,31.2,604,1
0,57.2,31.7,602,1
0,50.9,31.5,545,1
0,52.4,31.4,784,0
0,52.4,31.4,685,0
0,67.2,30.5,639,1
0,63.2,31.7,867,0
1,46.1,32.6,907,0
0,74.7,31.6,1008,0
1,54.1,31.3,610,0
0,65.7,30.8,684,0
0,65.4,30.9,732,0
0,70.8,31.2,754,0
0,77.9,30,778,0
0,63.2,31.7,867,0
0,61.9,32.9,626,1
0,62.5,28.8,609,1
0,68.1,31.3,878,0
0,76.5,31.1,750,0
0,55.8,32,658,0
1,66.3,30.6,652,0
0,67.1,30.5,643,1
0,56.4,31.4,646,1
0,46,32.6,795,0
0,67.3,32.8,687,0
0,51.1,31.3,541,1
0,62,32.3,621,1
0,68.7,30.6,973,0
0,62,32.4,624,1
0,51.3,31.9,550,1
0,38.2,36.4,585,1
1,52.3,32.3,560,0
0,67.9,32.5,607,1
0,57.9,31.9,606,1
0,52.4,34,586,1
0,51.3,31.9,550,1
0,67.5,30.5,633,1
0,65.5,30.9,704,0
0,37.1,37.8,638,1
0,67.1,30.5,643,1
0,68.4,30.6,878,0
0,77.9,29.3,834,0
0,77.8,30.3,768,0
0,62,32.3,621,1
1,65.4,33.2,663,0
1,52.5,31.2,510,0
0,43.6,35,795,0
1,61.2,28.9,605,0
0,44.6,34,951,0
0,35.3,37.4,597,1
0,67.4,31.8,674,0
0,53.7,31.9,595,1
1,66.3,30.7,655,0
0,38.2,36.4,585,1
0,37.9,36.7,954,0
1,62,33,628,0
0,59.5,30.3,536,1
0,50.9,31.4,544,1
0,37.4,37.8,653,0
0,59.4,29.6,616,1
0,67.2,30.5,639,1
0,38.3,36.8,626,1
1,66.3,30.7,655,0
0,56.3,31.5,605,1
0,51.1,31.3,541,1
0,58.2,31.2,680,0
0,53.7,34.4,580,1
0,54.5,32.2,642,1
0,63.4,31.6,977,0
0,53.2,32.5,567,1
1,53.5,31.3,604,0
0,38.6,36.9,637,1
0,51.7,31,540,1
0,50.9,31.4,544,1
0,56,30.4,526,1
0,59.5,30.3,536,1
0,51.1,31.1,540,1
0,62.8,33.4,636,1
0,68.8,32.9,663,0
1,67.3,31.9,674,0
0,52.1,31.7,776,0
0,35.2,37.3,594,1
0,56,30.4,526,1
1,70,31.3,807,0
0,69.4,31.1,654,0
0,53.8,32,578,1
0,61.9,32.9,626,1
0,63.1,31.7,821,0
0,51.3,32.3,556,1
0,50.3,32.3,864,0
0,77.4,30.7,760,0
0,67.5,30.5,633,1
0,65,33.1,646,1
0,56.1,31.2,584,1
0,58.3,33.6,549,1
0,68.7,30.6,973,0
0,69.9,30.9,914,0
0,57.6,30.7,585,1
0,67.4,31.7,776,0
0,66,32.5,679,0
0,67.2,31.7,1022,0
0,52.1,31.2,749,0
0,47,31.9,554,1
0,53.9,32.9,591,1
0,53.3,31.8,585,1
0,66.6,31.5,939,0
0,35.2,37.1,593,1
0,69.4,31.1,654,0
0,51.9,30.9,540,1
0,37.1,36.5,585,1
1,52.9,31.3,593,0
0,36.6,36.7,585,1
0,55.7,32.2,581,1
0,52.4,30.8,538,1
0,51.1,31.3,542,1
0,53,32.9,585,1
1,66.3,30.7,655,0
0,56,30.4,526,1
0,36.4,37.6,613,1
1,54.6,31.3,621,0
0,54,31.2,738,0
1,46.2,32.5,857,0
0,64.5,33,665,0
1,57.1,31.3,598,0
0,51.4,32.2,557,1
0,69.9,30.9,914,0
